,Amplitude
4139,13.0
4140,13.0
4141,13.0
4142,14.0
4143,14.0
4144,14.0
4145,15.0
4146,15.0
4147,16.0
4148,16.0
4149,17.0
4150,17.0
4151,18.0
4152,18.0
4153,19.0
4154,20.0
4155,20.0
4156,21.0
4157,21.0
4158,22.0
4159,22.0
4160,23.0
4161,23.0
4162,24.0
4163,23.0
4164,23.0
4165,24.0
4166,23.0
4167,23.0
4168,23.0
4169,23.0
4170,23.0
4171,22.0
4172,22.0
4173,21.0
4174,21.0
4175,21.0
4176,20.0
4177,19.0
4178,19.0
4179,18.0
4180,18.0
4181,17.0
4182,16.0
4183,16.0
4184,16.0
4185,15.0
4186,15.0
4187,14.0
4188,14.0
4189,14.0
4190,14.0
4191,13.0
4192,13.0
4193,13.0
4194,13.0
4195,13.0
4196,14.0
4197,14.0
4198,14.0
4199,15.0
4200,15.0
4201,16.0
4202,16.0
4203,17.0
4204,17.0
4205,18.0
4206,18.0
4207,19.0
4208,19.0
4209,20.0
4210,21.0
4211,21.0
4212,22.0
4213,22.0
4214,23.0
4215,23.0
4216,23.0
4217,23.0
4218,23.0
4219,23.0
4220,23.0
4221,23.0
4222,23.0
4223,23.0
4224,23.0
4225,22.0
4226,22.0
4227,22.0
4228,21.0
4229,21.0
4230,20.0
4231,20.0
4232,19.0
4233,18.0
4234,18.0
4235,17.0
4236,17.0
4237,16.0
4238,16.0
4239,15.0
4240,15.0
4241,14.0
4242,14.0
4243,14.0
4244,14.0
4245,14.0
4246,13.0
4247,13.0
4248,14.0
4249,14.0
4250,14.0
4251,14.0
4252,14.0
4253,15.0
4254,15.0
4255,16.0
4256,16.0
4257,16.0
4258,17.0
4259,18.0
4260,18.0
4261,19.0
4262,19.0
4263,20.0
4264,21.0
4265,21.0
4266,22.0
4267,22.0
4268,22.0
4269,23.0
4270,23.0
4271,23.0
4272,23.0
4273,23.0
4274,24.0
4275,23.0
4276,23.0
4277,23.0
4278,23.0
4279,22.0
4280,22.0
4281,22.0
4282,21.0
4283,21.0
4284,21.0
4285,20.0
4286,19.0
4287,19.0
4288,18.0
4289,17.0
4290,17.0
4291,16.0
4292,16.0
4293,15.0
4294,15.0
4295,15.0
4296,14.0
4297,14.0
4298,13.0
4299,13.0
4300,13.0
4301,13.0
4302,13.0
4303,13.0
4304,14.0
4305,14.0
4306,14.0
4307,14.0
4308,15.0
4309,15.0
4310,16.0
4311,16.0
4312,16.0
4313,17.0
4314,18.0
4315,19.0
4316,19.0
4317,19.0
4318,20.0
4319,21.0
4320,21.0
4321,22.0
4322,22.0
4323,22.0
4324,23.0
4325,23.0
4326,23.0
4327,23.0
4328,24.0
4329,23.0
4330,23.0
4331,23.0
4332,23.0
4333,23.0
4334,23.0
4335,22.0
4336,21.0
4337,21.0
4338,20.0
4339,20.0
4340,20.0
4341,19.0
4342,18.0
4343,17.0
4344,17.0
4345,16.0
4346,16.0
4347,15.0
4348,15.0
4349,14.0
4350,14.0
4351,14.0
4352,14.0
4353,13.0
4354,13.0
4355,13.0
4356,13.0
4357,13.0
4358,14.0
4359,14.0
4360,14.0
4361,14.0
4362,15.0
4363,15.0
4364,16.0
4365,16.0
4366,17.0
4367,17.0
4368,18.0
4369,18.0
4370,19.0
4371,20.0
4372,20.0
4373,21.0
4374,21.0
4375,21.0
4376,22.0
4377,23.0
4378,23.0
4379,23.0
4380,23.0
4381,23.0
4382,23.0
4383,23.0
4384,23.0
4385,23.0
4386,23.0
4387,23.0
4388,23.0
4389,22.0
4390,21.0
4391,21.0
4392,20.0
4393,20.0
4394,19.0
4395,19.0
4396,18.0
4397,18.0
4398,17.0
4399,16.0
4400,16.0
4401,15.0
4402,15.0
4403,15.0
4404,14.0
4405,14.0
4406,14.0
4407,14.0
4408,13.0
4409,13.0
4410,13.0
4411,14.0
4412,13.0
4413,14.0
4414,14.0
4415,14.0
4416,15.0
4417,15.0
4418,16.0
4419,16.0
4420,16.0
4421,17.0
4422,18.0
4423,18.0
4424,19.0
4425,19.0
4426,20.0
4427,21.0
4428,21.0
4429,21.0
4430,22.0
4431,22.0
4432,23.0
4433,23.0
4434,23.0
4435,23.0
4436,24.0
4437,23.0
4438,23.0
4439,23.0
4440,23.0
4441,23.0
4442,23.0
4443,22.0
4444,22.0
4445,22.0
4446,21.0
4447,20.0
4448,19.0
4449,19.0
4450,19.0
4451,18.0
4452,18.0
4453,17.0
4454,16.0
4455,15.0
4456,15.0
4457,15.0
4458,14.0
4459,14.0
4460,14.0
4461,13.0
4462,13.0
4463,13.0
4464,13.0
4465,13.0
4466,14.0
4467,13.0
4468,14.0
4469,14.0
4470,14.0
4471,15.0
4472,15.0
4473,16.0
4474,16.0
4475,17.0
4476,17.0
4477,18.0
4478,19.0
4479,19.0
4480,20.0
4481,20.0
4482,21.0
4483,21.0
4484,22.0
4485,23.0
4486,23.0
4487,23.0
4488,23.0
4489,23.0
4490,23.0
4491,23.0
4492,23.0
4493,23.0
4494,23.0
4495,22.0
4496,23.0
4497,22.0
4498,22.0
4499,21.0
4500,21.0
4501,20.0
4502,20.0
4503,20.0
4504,19.0
4505,18.0
4506,17.0
4507,17.0
4508,16.0
4509,16.0
4510,15.0
4511,15.0
4512,14.0
4513,14.0
4514,14.0
4515,14.0
4516,14.0
4517,13.0
4518,13.0
4519,13.0
4520,13.0
4521,14.0
4522,14.0
4523,14.0
4524,15.0
4525,15.0
4526,15.0
4527,16.0
4528,16.0
4529,17.0
4530,17.0
4531,18.0
4532,19.0
4533,19.0
4534,20.0
4535,20.0
4536,21.0
4537,21.0
4538,22.0
4539,22.0
4540,23.0
4541,23.0
4542,23.0
4543,23.0
4544,23.0
4545,23.0
4546,23.0
4547,23.0
4548,23.0
4549,23.0
4550,23.0
4551,22.0
4552,22.0
4553,22.0
4554,21.0
4555,21.0
4556,20.0
4557,20.0
4558,19.0
4559,18.0
4560,17.0
4561,17.0
4562,16.0
4563,16.0
4564,15.0
4565,15.0
4566,15.0
4567,14.0
4568,14.0
4569,14.0
4570,14.0
4571,13.0
4572,13.0
4573,13.0
4574,13.0
4575,13.0
4576,14.0
4577,14.0
4578,14.0
4579,15.0
4580,15.0
4581,16.0
4582,16.0
4583,17.0
4584,17.0
4585,18.0
4586,18.0
4587,19.0
4588,19.0
4589,20.0
4590,21.0
4591,21.0
4592,22.0
4593,22.0
4594,23.0
4595,23.0
4596,23.0
4597,23.0
4598,23.0
4599,24.0
4600,23.0
4601,23.0
4602,23.0
4603,23.0
4604,23.0
4605,22.0
4606,22.0
4607,22.0
4608,21.0
4609,21.0
4610,20.0
4611,19.0
4612,19.0
4613,19.0
4614,18.0
4615,17.0
4616,17.0
4617,16.0
4618,16.0
4619,15.0
4620,14.0
4621,15.0
4622,14.0
4623,14.0
4624,14.0
4625,13.0
4626,13.0
4627,13.0
4628,13.0
4629,13.0
4630,13.0
4631,14.0
4632,14.0
4633,15.0
4634,15.0
4635,15.0
4636,16.0
4637,17.0
4638,17.0
4639,17.0
4640,18.0
4641,19.0
4642,19.0
4643,20.0
4644,20.0
4645,21.0
4646,22.0
4647,22.0
4648,22.0
4649,23.0
4650,23.0
4651,23.0
4652,23.0
4653,23.0
4654,23.0
4655,23.0
4656,23.0
4657,23.0
4658,23.0
4659,22.0
4660,22.0
4661,22.0
4662,21.0
4663,21.0
4664,20.0
4665,20.0
4666,19.0
4667,19.0
4668,18.0
4669,17.0
4670,17.0
4671,16.0
4672,16.0
4673,15.0
4674,15.0
4675,15.0
4676,14.0
4677,14.0
4678,14.0
4679,14.0
4680,13.0
4681,14.0
4682,13.0
4683,13.0
4684,14.0
4685,14.0
4686,14.0
4687,14.0
4688,15.0
4689,15.0
4690,16.0
4691,16.0
4692,17.0
4693,17.0
4694,18.0
4695,19.0
4696,19.0
4697,20.0
4698,20.0
4699,21.0
4700,21.0
4701,22.0
4702,22.0
4703,23.0
4704,23.0
4705,24.0
4706,23.0
4707,24.0
4708,24.0
4709,23.0
4710,23.0
4711,23.0
4712,23.0
4713,23.0
4714,22.0
4715,22.0
4716,21.0
4717,21.0
4718,20.0
4719,20.0
4720,20.0
4721,19.0
4722,18.0
4723,17.0
4724,17.0
4725,16.0
4726,16.0
4727,15.0
4728,15.0
4729,15.0
4730,14.0
4731,14.0
4732,14.0
4733,14.0
4734,13.0
4735,13.0
4736,13.0
4737,14.0
4738,14.0
4739,14.0
4740,14.0
4741,14.0
4742,15.0
4743,15.0
4744,16.0
4745,16.0
4746,17.0
4747,17.0
4748,17.0
4749,18.0
4750,19.0
4751,19.0
4752,20.0
4753,21.0
4754,21.0
4755,22.0
4756,22.0
4757,22.0
4758,23.0
4759,23.0
4760,23.0
4761,24.0
4762,23.0
4763,23.0
4764,23.0
4765,23.0
4766,23.0
4767,23.0
4768,23.0
4769,22.0
4770,21.0
4771,21.0
4772,21.0
4773,20.0
4774,19.0
4775,19.0
4776,18.0
4777,18.0
4778,17.0
4779,16.0
4780,16.0
4781,16.0
4782,15.0
4783,14.0
4784,14.0
4785,14.0
4786,14.0
4787,14.0
4788,13.0
4789,13.0
4790,13.0
4791,13.0
4792,14.0
4793,14.0
4794,14.0
4795,14.0
4796,15.0
4797,15.0
4798,16.0
4799,16.0
4800,16.0
4801,17.0
4802,18.0
4803,18.0
4804,18.0
4805,20.0
4806,20.0
4807,21.0
4808,21.0
4809,21.0
4810,22.0
4811,22.0
4812,22.0
4813,23.0
4814,23.0
4815,24.0
4816,24.0
4817,24.0
4818,23.0
4819,23.0
4820,23.0
4821,23.0
4822,23.0
4823,22.0
4824,22.0
4825,21.0
4826,21.0
4827,20.0
4828,20.0
4829,19.0
4830,19.0
4831,18.0
4832,17.0
4833,17.0
4834,16.0
4835,16.0
4836,15.0
4837,15.0
4838,14.0
4839,15.0
4840,14.0
4841,14.0
4842,13.0
4843,13.0
4844,14.0
4845,13.0
4846,13.0
4847,13.0
4848,14.0
4849,14.0
4850,14.0
4851,15.0
4852,15.0
4853,16.0
4854,16.0
4855,17.0
4856,17.0
4857,18.0
4858,19.0
4859,19.0
4860,20.0
4861,20.0
4862,21.0
4863,21.0
4864,22.0
4865,22.0
4866,22.0
4867,23.0
4868,23.0
4869,24.0
4870,23.0
4871,23.0
4872,23.0
4873,23.0
4874,23.0
4875,23.0
4876,22.0
4877,22.0
4878,22.0
4879,22.0
4880,21.0
4881,20.0
4882,20.0
4883,19.0
4884,19.0
4885,18.0
4886,17.0
4887,17.0
4888,16.0
4889,16.0
4890,15.0
4891,15.0
4892,15.0
4893,14.0
4894,14.0
4895,14.0
4896,13.0
4897,14.0
4898,13.0
4899,14.0
4900,13.0
4901,14.0
4902,14.0
4903,14.0
4904,14.0
4905,15.0
4906,15.0
4907,16.0
4908,16.0
4909,17.0
4910,17.0
4911,18.0
4912,19.0
4913,19.0
4914,20.0
4915,20.0
4916,21.0
4917,22.0
4918,21.0
4919,22.0
4920,23.0
4921,23.0
4922,23.0
4923,23.0
4924,23.0
4925,23.0
4926,24.0
4927,23.0
4928,23.0
4929,23.0
4930,23.0
4931,22.0
4932,22.0
4933,22.0
4934,21.0
4935,21.0
4936,20.0
4937,19.0
4938,19.0
4939,18.0
4940,18.0
4941,17.0
4942,16.0
4943,16.0
4944,15.0
4945,15.0
4946,14.0
4947,14.0
4948,14.0
4949,14.0
4950,14.0
4951,13.0
4952,13.0
4953,13.0
4954,13.0
4955,13.0
4956,14.0
4957,14.0
4958,14.0
4959,15.0
4960,15.0
4961,15.0
4962,16.0
4963,17.0
4964,17.0
4965,18.0
4966,18.0
4967,19.0
4968,19.0
4969,20.0
4970,21.0
4971,21.0
4972,22.0
4973,22.0
4974,22.0
4975,23.0
4976,23.0
4977,23.0
4978,23.0
4979,24.0
4980,23.0
4981,23.0
4982,23.0
4983,23.0
4984,23.0
4985,22.0
4986,22.0
4987,22.0
4988,22.0
4989,21.0
4990,20.0
4991,19.0
4992,19.0
4993,18.0
4994,18.0
4995,17.0
4996,17.0
4997,16.0
4998,16.0
4999,15.0
