,Amplitude
4139,14.0
4140,14.0
4141,14.0
4142,14.0
4143,14.0
4144,14.0
4145,14.0
4146,14.0
4147,14.0
4148,14.0
4149,14.0
4150,14.0
4151,14.0
4152,14.0
4153,14.0
4154,14.0
4155,14.0
4156,14.0
4157,14.0
4158,14.0
4159,13.0
4160,14.0
4161,14.0
4162,14.0
4163,14.0
4164,13.0
4165,14.0
4166,14.0
4167,13.0
4168,14.0
4169,13.0
4170,13.0
4171,14.0
4172,13.0
4173,14.0
4174,13.0
4175,13.0
4176,13.0
4177,13.0
4178,13.0
4179,13.0
4180,14.0
4181,14.0
4182,13.0
4183,14.0
4184,13.0
4185,13.0
4186,13.0
4187,13.0
4188,14.0
4189,13.0
4190,13.0
4191,13.0
4192,13.0
4193,13.0
4194,14.0
4195,14.0
4196,13.0
4197,13.0
4198,13.0
4199,13.0
4200,13.0
4201,13.0
4202,13.0
4203,13.0
4204,13.0
4205,13.0
4206,13.0
4207,13.0
4208,13.0
4209,13.0
4210,13.0
4211,13.0
4212,13.0
4213,14.0
4214,13.0
4215,13.0
4216,13.0
4217,14.0
4218,13.0
4219,13.0
4220,13.0
4221,13.0
4222,13.0
4223,13.0
4224,13.0
4225,13.0
4226,13.0
4227,14.0
4228,13.0
4229,13.0
4230,14.0
4231,13.0
4232,13.0
4233,13.0
4234,13.0
4235,13.0
4236,14.0
4237,13.0
4238,13.0
4239,13.0
4240,13.0
4241,14.0
4242,14.0
4243,14.0
4244,14.0
4245,13.0
4246,13.0
4247,14.0
4248,14.0
4249,14.0
4250,14.0
4251,13.0
4252,14.0
4253,14.0
4254,14.0
4255,14.0
4256,13.0
4257,14.0
4258,14.0
4259,14.0
4260,14.0
4261,14.0
4262,14.0
4263,14.0
4264,14.0
4265,14.0
4266,14.0
4267,14.0
4268,14.0
4269,14.0
4270,14.0
4271,14.0
4272,14.0
4273,14.0
4274,14.0
4275,14.0
4276,14.0
4277,14.0
4278,14.0
4279,14.0
4280,14.0
4281,14.0
4282,14.0
4283,14.0
4284,14.0
4285,14.0
4286,14.0
4287,14.0
4288,14.0
4289,14.0
4290,14.0
4291,14.0
4292,15.0
4293,15.0
4294,14.0
4295,14.0
4296,14.0
4297,14.0
4298,15.0
4299,14.0
4300,15.0
4301,14.0
4302,14.0
4303,14.0
4304,15.0
4305,15.0
4306,15.0
4307,15.0
4308,15.0
4309,15.0
4310,15.0
4311,15.0
4312,14.0
4313,15.0
4314,15.0
4315,15.0
4316,15.0
4317,15.0
4318,15.0
4319,15.0
4320,15.0
4321,15.0
4322,15.0
4323,15.0
4324,15.0
4325,15.0
4326,15.0
4327,15.0
4328,15.0
4329,15.0
4330,15.0
4331,15.0
4332,15.0
4333,15.0
4334,15.0
4335,16.0
4336,16.0
4337,16.0
4338,16.0
4339,16.0
4340,16.0
4341,15.0
4342,16.0
4343,16.0
4344,16.0
4345,16.0
4346,16.0
4347,16.0
4348,16.0
4349,16.0
4350,16.0
4351,16.0
4352,16.0
4353,16.0
4354,16.0
4355,16.0
4356,16.0
4357,16.0
4358,16.0
4359,16.0
4360,16.0
4361,16.0
4362,16.0
4363,16.0
4364,16.0
4365,16.0
4366,16.0
4367,17.0
4368,16.0
4369,17.0
4370,17.0
4371,16.0
4372,17.0
4373,17.0
4374,17.0
4375,17.0
4376,17.0
4377,17.0
4378,17.0
4379,17.0
4380,17.0
4381,17.0
4382,17.0
4383,17.0
4384,17.0
4385,17.0
4386,17.0
4387,17.0
4388,18.0
4389,18.0
4390,17.0
4391,17.0
4392,18.0
4393,18.0
4394,17.0
4395,17.0
4396,17.0
4397,18.0
4398,18.0
4399,18.0
4400,18.0
4401,18.0
4402,18.0
4403,18.0
4404,18.0
4405,18.0
4406,18.0
4407,18.0
4408,18.0
4409,18.0
4410,18.0
4411,18.0
4412,18.0
4413,18.0
4414,18.0
4415,18.0
4416,18.0
4417,19.0
4418,19.0
4419,18.0
4420,19.0
4421,19.0
4422,18.0
4423,18.0
4424,18.0
4425,19.0
4426,19.0
4427,19.0
4428,19.0
4429,19.0
4430,19.0
4431,19.0
4432,19.0
4433,19.0
4434,19.0
4435,19.0
4436,19.0
4437,19.0
4438,19.0
4439,19.0
4440,20.0
4441,20.0
4442,19.0
4443,19.0
4444,20.0
4445,20.0
4446,20.0
4447,19.0
4448,19.0
4449,20.0
4450,20.0
4451,20.0
4452,20.0
4453,20.0
4454,20.0
4455,20.0
4456,20.0
4457,20.0
4458,20.0
4459,20.0
4460,20.0
4461,20.0
4462,20.0
4463,20.0
4464,20.0
4465,20.0
4466,20.0
4467,21.0
4468,20.0
4469,20.0
4470,20.0
4471,21.0
4472,21.0
4473,21.0
4474,20.0
4475,21.0
4476,21.0
4477,21.0
4478,21.0
4479,21.0
4480,21.0
4481,21.0
4482,21.0
4483,21.0
4484,21.0
4485,21.0
4486,21.0
4487,21.0
4488,21.0
4489,21.0
4490,21.0
4491,21.0
4492,21.0
4493,21.0
4494,21.0
4495,21.0
4496,21.0
4497,22.0
4498,22.0
4499,22.0
4500,21.0
4501,21.0
4502,21.0
4503,21.0
4504,22.0
4505,22.0
4506,22.0
4507,22.0
4508,22.0
4509,22.0
4510,22.0
4511,22.0
4512,22.0
4513,22.0
4514,22.0
4515,22.0
4516,22.0
4517,22.0
4518,22.0
4519,22.0
4520,22.0
4521,22.0
4522,22.0
4523,22.0
4524,22.0
4525,22.0
4526,22.0
4527,22.0
4528,23.0
4529,22.0
4530,22.0
4531,22.0
4532,22.0
4533,22.0
4534,22.0
4535,22.0
4536,22.0
4537,23.0
4538,23.0
4539,23.0
4540,22.0
4541,23.0
4542,23.0
4543,23.0
4544,23.0
4545,23.0
4546,23.0
4547,23.0
4548,23.0
4549,23.0
4550,23.0
4551,23.0
4552,23.0
4553,23.0
4554,23.0
4555,23.0
4556,23.0
4557,23.0
4558,23.0
4559,23.0
4560,23.0
4561,23.0
4562,23.0
4563,23.0
4564,23.0
4565,23.0
4566,23.0
4567,23.0
4568,23.0
4569,23.0
4570,23.0
4571,23.0
4572,23.0
4573,23.0
4574,23.0
4575,23.0
4576,23.0
4577,23.0
4578,23.0
4579,23.0
4580,23.0
4581,23.0
4582,23.0
4583,23.0
4584,23.0
4585,23.0
4586,23.0
4587,23.0
4588,23.0
4589,24.0
4590,23.0
4591,23.0
4592,23.0
4593,23.0
4594,23.0
4595,24.0
4596,23.0
4597,23.0
4598,23.0
4599,24.0
4600,23.0
4601,23.0
4602,23.0
4603,23.0
4604,24.0
4605,24.0
4606,23.0
4607,24.0
4608,23.0
4609,24.0
4610,24.0
4611,23.0
4612,23.0
4613,24.0
4614,24.0
4615,24.0
4616,24.0
4617,23.0
4618,23.0
4619,23.0
4620,23.0
4621,23.0
4622,24.0
4623,24.0
4624,24.0
4625,23.0
4626,23.0
4627,23.0
4628,24.0
4629,23.0
4630,23.0
4631,23.0
4632,23.0
4633,23.0
4634,23.0
4635,23.0
4636,23.0
4637,23.0
4638,24.0
4639,23.0
4640,23.0
4641,23.0
4642,23.0
4643,24.0
4644,23.0
4645,23.0
4646,23.0
4647,23.0
4648,24.0
4649,23.0
4650,23.0
4651,23.0
4652,23.0
4653,23.0
4654,23.0
4655,23.0
4656,23.0
4657,23.0
4658,23.0
4659,23.0
4660,23.0
4661,23.0
4662,23.0
4663,23.0
4664,23.0
4665,23.0
4666,23.0
4667,23.0
4668,23.0
4669,23.0
4670,23.0
4671,23.0
4672,23.0
4673,23.0
4674,23.0
4675,23.0
4676,23.0
4677,23.0
4678,23.0
4679,23.0
4680,23.0
4681,23.0
4682,23.0
4683,23.0
4684,23.0
4685,23.0
4686,23.0
4687,23.0
4688,23.0
4689,23.0
4690,23.0
4691,23.0
4692,23.0
4693,23.0
4694,23.0
4695,23.0
4696,23.0
4697,22.0
4698,22.0
4699,22.0
4700,23.0
4701,23.0
4702,22.0
4703,22.0
4704,22.0
4705,22.0
4706,22.0
4707,22.0
4708,22.0
4709,22.0
4710,22.0
4711,22.0
4712,22.0
4713,22.0
4714,22.0
4715,22.0
4716,22.0
4717,22.0
4718,22.0
4719,22.0
4720,22.0
4721,22.0
4722,21.0
4723,22.0
4724,22.0
4725,22.0
4726,21.0
4727,21.0
4728,22.0
4729,22.0
4730,22.0
4731,22.0
4732,22.0
4733,22.0
4734,22.0
4735,21.0
4736,21.0
4737,21.0
4738,21.0
4739,21.0
4740,21.0
4741,21.0
4742,21.0
4743,21.0
4744,21.0
4745,21.0
4746,21.0
4747,21.0
4748,21.0
4749,21.0
4750,21.0
4751,21.0
4752,21.0
4753,21.0
4754,21.0
4755,21.0
4756,21.0
4757,21.0
4758,21.0
4759,21.0
4760,21.0
4761,21.0
4762,20.0
4763,20.0
4764,20.0
4765,20.0
4766,20.0
4767,21.0
4768,20.0
4769,20.0
4770,20.0
4771,20.0
4772,20.0
4773,20.0
4774,20.0
4775,20.0
4776,20.0
4777,20.0
4778,20.0
4779,20.0
4780,20.0
4781,20.0
4782,20.0
4783,20.0
4784,20.0
4785,20.0
4786,19.0
4787,20.0
4788,19.0
4789,19.0
4790,19.0
4791,19.0
4792,19.0
4793,20.0
4794,19.0
4795,20.0
4796,19.0
4797,19.0
4798,19.0
4799,19.0
4800,19.0
4801,19.0
4802,19.0
4803,19.0
4804,19.0
4805,19.0
4806,19.0
4807,19.0
4808,18.0
4809,19.0
4810,19.0
4811,19.0
4812,19.0
4813,19.0
4814,19.0
4815,19.0
4816,18.0
4817,18.0
4818,18.0
4819,18.0
4820,18.0
4821,18.0
4822,18.0
4823,18.0
4824,18.0
4825,18.0
4826,18.0
4827,18.0
4828,17.0
4829,18.0
4830,18.0
4831,18.0
4832,18.0
4833,18.0
4834,18.0
4835,18.0
4836,18.0
4837,18.0
4838,18.0
4839,18.0
4840,17.0
4841,17.0
4842,17.0
4843,18.0
4844,18.0
4845,18.0
4846,17.0
4847,17.0
4848,17.0
4849,17.0
4850,17.0
4851,17.0
4852,17.0
4853,17.0
4854,17.0
4855,17.0
4856,17.0
4857,17.0
4858,17.0
4859,17.0
4860,17.0
4861,17.0
4862,17.0
4863,17.0
4864,17.0
4865,17.0
4866,16.0
4867,17.0
4868,16.0
4869,16.0
4870,16.0
4871,16.0
4872,17.0
4873,16.0
4874,16.0
4875,16.0
4876,16.0
4877,16.0
4878,16.0
4879,16.0
4880,16.0
4881,16.0
4882,16.0
4883,16.0
4884,16.0
4885,16.0
4886,16.0
4887,16.0
4888,16.0
4889,16.0
4890,16.0
4891,16.0
4892,16.0
4893,16.0
4894,15.0
4895,16.0
4896,16.0
4897,16.0
4898,15.0
4899,15.0
4900,15.0
4901,15.0
4902,15.0
4903,15.0
4904,15.0
4905,15.0
4906,15.0
4907,15.0
4908,15.0
4909,15.0
4910,15.0
4911,15.0
4912,15.0
4913,15.0
4914,15.0
4915,15.0
4916,15.0
4917,15.0
4918,15.0
4919,15.0
4920,15.0
4921,15.0
4922,15.0
4923,14.0
4924,15.0
4925,15.0
4926,15.0
4927,15.0
4928,14.0
4929,14.0
4930,15.0
4931,15.0
4932,14.0
4933,15.0
4934,14.0
4935,14.0
4936,14.0
4937,14.0
4938,14.0
4939,14.0
4940,14.0
4941,14.0
4942,14.0
4943,14.0
4944,14.0
4945,15.0
4946,14.0
4947,14.0
4948,14.0
4949,14.0
4950,14.0
4951,14.0
4952,14.0
4953,14.0
4954,14.0
4955,14.0
4956,14.0
4957,14.0
4958,14.0
4959,14.0
4960,14.0
4961,14.0
4962,14.0
4963,14.0
4964,14.0
4965,14.0
4966,14.0
4967,14.0
4968,14.0
4969,14.0
4970,14.0
4971,14.0
4972,13.0
4973,14.0
4974,14.0
4975,14.0
4976,14.0
4977,14.0
4978,14.0
4979,13.0
4980,14.0
4981,14.0
4982,13.0
4983,13.0
4984,13.0
4985,13.0
4986,14.0
4987,14.0
4988,14.0
4989,14.0
4990,13.0
4991,13.0
4992,14.0
4993,13.0
4994,13.0
4995,13.0
4996,14.0
4997,13.0
4998,13.0
4999,13.0
