,Amplitude
4139,23.0
4140,24.0
4141,21.0
4142,18.0
4143,14.0
4144,13.0
4145,15.0
4146,19.0
4147,22.0
4148,23.0
4149,22.0
4150,18.0
4151,15.0
4152,13.0
4153,15.0
4154,18.0
4155,22.0
4156,23.0
4157,22.0
4158,19.0
4159,15.0
4160,13.0
4161,14.0
4162,17.0
4163,21.0
4164,23.0
4165,23.0
4166,19.0
4167,16.0
4168,13.0
4169,14.0
4170,17.0
4171,21.0
4172,23.0
4173,23.0
4174,20.0
4175,16.0
4176,14.0
4177,14.0
4178,17.0
4179,21.0
4180,23.0
4181,23.0
4182,20.0
4183,16.0
4184,14.0
4185,14.0
4186,16.0
4187,19.0
4188,23.0
4189,23.0
4190,21.0
4191,17.0
4192,14.0
4193,14.0
4194,16.0
4195,19.0
4196,22.0
4197,23.0
4198,21.0
4199,18.0
4200,14.0
4201,13.0
4202,15.0
4203,19.0
4204,22.0
4205,23.0
4206,22.0
4207,18.0
4208,15.0
4209,13.0
4210,15.0
4211,18.0
4212,22.0
4213,23.0
4214,22.0
4215,19.0
4216,15.0
4217,14.0
4218,14.0
4219,17.0
4220,21.0
4221,23.0
4222,23.0
4223,19.0
4224,15.0
4225,13.0
4226,14.0
4227,17.0
4228,21.0
4229,23.0
4230,23.0
4231,20.0
4232,16.0
4233,13.0
4234,14.0
4235,17.0
4236,20.0
4237,23.0
4238,23.0
4239,20.0
4240,16.0
4241,14.0
4242,13.0
4243,16.0
4244,20.0
4245,23.0
4246,23.0
4247,21.0
4248,17.0
4249,14.0
4250,13.0
4251,16.0
4252,19.0
4253,22.0
4254,23.0
4255,22.0
4256,18.0
4257,15.0
4258,13.0
4259,15.0
4260,19.0
4261,22.0
4262,24.0
4263,22.0
4264,18.0
4265,15.0
4266,13.0
4267,14.0
4268,18.0
4269,22.0
4270,23.0
4271,22.0
4272,19.0
4273,15.0
4274,13.0
4275,14.0
4276,18.0
4277,21.0
4278,23.0
4279,23.0
4280,19.0
4281,15.0
4282,13.0
4283,14.0
4284,17.0
4285,21.0
4286,23.0
4287,23.0
4288,20.0
4289,16.0
4290,14.0
4291,14.0
4292,16.0
4293,20.0
4294,23.0
4295,23.0
4296,21.0
4297,17.0
4298,14.0
4299,14.0
4300,16.0
4301,20.0
4302,23.0
4303,23.0
4304,21.0
4305,17.0
4306,14.0
4307,13.0
4308,15.0
4309,19.0
4310,23.0
4311,23.0
4312,21.0
4313,18.0
4314,15.0
4315,13.0
4316,15.0
4317,18.0
4318,22.0
4319,24.0
4320,22.0
4321,18.0
4322,15.0
4323,14.0
4324,14.0
4325,18.0
4326,22.0
4327,23.0
4328,23.0
4329,19.0
4330,15.0
4331,13.0
4332,14.0
4333,17.0
4334,21.0
4335,23.0
4336,23.0
4337,19.0
4338,16.0
4339,13.0
4340,14.0
4341,17.0
4342,21.0
4343,23.0
4344,23.0
4345,20.0
4346,16.0
4347,14.0
4348,14.0
4349,16.0
4350,20.0
4351,23.0
4352,23.0
4353,20.0
4354,16.0
4355,14.0
4356,14.0
4357,16.0
4358,20.0
4359,23.0
4360,23.0
4361,21.0
4362,17.0
4363,14.0
4364,13.0
4365,15.0
4366,19.0
4367,22.0
4368,23.0
4369,21.0
4370,17.0
4371,15.0
4372,13.0
4373,15.0
4374,18.0
4375,22.0
4376,23.0
4377,22.0
4378,18.0
4379,15.0
4380,13.0
4381,15.0
4382,18.0
4383,22.0
4384,24.0
4385,22.0
4386,19.0
4387,15.0
4388,13.0
4389,14.0
4390,17.0
4391,21.0
4392,23.0
4393,23.0
4394,19.0
4395,16.0
4396,13.0
4397,14.0
4398,17.0
4399,21.0
4400,23.0
4401,23.0
4402,20.0
4403,16.0
4404,13.0
4405,14.0
4406,17.0
4407,20.0
4408,23.0
4409,23.0
4410,20.0
4411,17.0
4412,14.0
4413,13.0
4414,16.0
4415,20.0
4416,23.0
4417,23.0
4418,21.0
4419,17.0
4420,14.0
4421,13.0
4422,16.0
4423,19.0
4424,23.0
4425,23.0
4426,22.0
4427,18.0
4428,14.0
4429,13.0
4430,15.0
4431,19.0
4432,22.0
4433,23.0
4434,22.0
4435,18.0
4436,15.0
4437,13.0
4438,15.0
4439,18.0
4440,22.0
4441,23.0
4442,22.0
4443,19.0
4444,15.0
4445,13.0
4446,14.0
4447,18.0
4448,21.0
4449,23.0
4450,23.0
4451,19.0
4452,16.0
4453,14.0
4454,14.0
4455,17.0
4456,21.0
4457,23.0
4458,23.0
4459,20.0
4460,16.0
4461,14.0
4462,14.0
4463,16.0
4464,20.0
4465,23.0
4466,23.0
4467,20.0
4468,17.0
4469,13.0
4470,14.0
4471,16.0
4472,20.0
4473,23.0
4474,23.0
4475,21.0
4476,17.0
4477,14.0
4478,14.0
4479,15.0
4480,19.0
4481,23.0
4482,24.0
4483,21.0
4484,18.0
4485,14.0
4486,13.0
4487,15.0
4488,18.0
4489,22.0
4490,24.0
4491,22.0
4492,19.0
4493,15.0
4494,14.0
4495,15.0
4496,18.0
4497,22.0
4498,23.0
4499,22.0
4500,19.0
4501,15.0
4502,13.0
4503,14.0
4504,18.0
4505,21.0
4506,23.0
4507,23.0
4508,19.0
4509,16.0
4510,13.0
4511,14.0
4512,17.0
4513,21.0
4514,23.0
4515,23.0
4516,20.0
4517,16.0
4518,13.0
4519,14.0
4520,16.0
4521,20.0
4522,23.0
4523,23.0
4524,20.0
4525,17.0
4526,14.0
4527,14.0
4528,16.0
4529,20.0
4530,23.0
4531,23.0
4532,21.0
4533,17.0
4534,14.0
4535,13.0
4536,15.0
4537,19.0
4538,22.0
4539,23.0
4540,21.0
4541,18.0
4542,14.0
4543,13.0
4544,15.0
4545,19.0
4546,22.0
4547,23.0
4548,22.0
4549,18.0
4550,15.0
4551,13.0
4552,15.0
4553,18.0
4554,22.0
4555,23.0
4556,22.0
4557,19.0
4558,15.0
4559,13.0
4560,14.0
4561,17.0
4562,21.0
4563,23.0
4564,23.0
4565,20.0
4566,16.0
4567,13.0
4568,14.0
4569,17.0
4570,20.0
4571,23.0
4572,23.0
4573,20.0
4574,16.0
4575,14.0
4576,14.0
4577,16.0
4578,20.0
4579,23.0
4580,23.0
4581,20.0
4582,17.0
4583,14.0
4584,13.0
4585,16.0
4586,20.0
4587,23.0
4588,24.0
4589,21.0
4590,17.0
4591,14.0
4592,13.0
4593,15.0
4594,19.0
4595,22.0
4596,23.0
4597,21.0
4598,18.0
4599,15.0
4600,13.0
4601,15.0
4602,19.0
4603,22.0
4604,23.0
4605,22.0
4606,18.0
4607,15.0
4608,13.0
4609,15.0
4610,18.0
4611,22.0
4612,23.0
4613,22.0
4614,19.0
4615,15.0
4616,13.0
4617,14.0
4618,17.0
4619,21.0
4620,23.0
4621,23.0
4622,19.0
4623,16.0
4624,14.0
4625,14.0
4626,17.0
4627,21.0
4628,23.0
4629,23.0
4630,20.0
4631,16.0
4632,14.0
4633,14.0
4634,16.0
4635,20.0
4636,23.0
4637,23.0
4638,21.0
4639,17.0
4640,14.0
4641,14.0
4642,16.0
4643,19.0
4644,23.0
4645,23.0
4646,21.0
4647,17.0
4648,14.0
4649,13.0
4650,15.0
4651,19.0
4652,22.0
4653,24.0
4654,22.0
4655,18.0
4656,15.0
4657,13.0
4658,15.0
4659,18.0
4660,22.0
4661,23.0
4662,22.0
4663,18.0
4664,15.0
4665,13.0
4666,14.0
4667,18.0
4668,21.0
4669,23.0
4670,23.0
4671,19.0
4672,15.0
4673,13.0
4674,14.0
4675,17.0
4676,21.0
4677,23.0
4678,23.0
4679,20.0
4680,16.0
4681,13.0
4682,14.0
4683,17.0
4684,21.0
4685,23.0
4686,23.0
4687,20.0
4688,16.0
4689,14.0
4690,14.0
4691,16.0
4692,20.0
4693,23.0
4694,23.0
4695,21.0
4696,16.0
4697,14.0
4698,14.0
4699,16.0
4700,20.0
4701,23.0
4702,23.0
4703,21.0
4704,17.0
4705,14.0
4706,13.0
4707,15.0
4708,19.0
4709,22.0
4710,23.0
4711,22.0
4712,18.0
4713,14.0
4714,13.0
4715,15.0
4716,19.0
4717,22.0
4718,23.0
4719,22.0
4720,18.0
4721,15.0
4722,13.0
4723,15.0
4724,18.0
4725,22.0
4726,23.0
4727,22.0
4728,19.0
4729,15.0
4730,13.0
4731,14.0
4732,17.0
4733,21.0
4734,23.0
4735,22.0
4736,20.0
4737,16.0
4738,14.0
4739,14.0
4740,17.0
4741,21.0
4742,23.0
4743,23.0
4744,20.0
4745,16.0
4746,13.0
4747,14.0
4748,17.0
4749,20.0
4750,23.0
4751,23.0
4752,21.0
4753,17.0
4754,14.0
4755,13.0
4756,16.0
4757,19.0
4758,22.0
4759,23.0
4760,21.0
4761,18.0
4762,14.0
4763,13.0
4764,15.0
4765,19.0
4766,23.0
4767,23.0
4768,21.0
4769,18.0
4770,14.0
4771,13.0
4772,15.0
4773,18.0
4774,22.0
4775,23.0
4776,22.0
4777,18.0
4778,15.0
4779,13.0
4780,15.0
4781,18.0
4782,21.0
4783,23.0
4784,22.0
4785,19.0
4786,15.0
4787,13.0
4788,14.0
4789,17.0
4790,21.0
4791,23.0
4792,23.0
4793,20.0
4794,16.0
4795,14.0
4796,14.0
4797,17.0
4798,20.0
4799,23.0
4800,23.0
4801,20.0
4802,16.0
4803,14.0
4804,14.0
4805,16.0
4806,20.0
4807,23.0
4808,23.0
4809,20.0
4810,17.0
4811,14.0
4812,13.0
4813,16.0
4814,19.0
4815,23.0
4816,23.0
4817,21.0
4818,17.0
4819,14.0
4820,13.0
4821,15.0
4822,19.0
4823,22.0
4824,24.0
4825,22.0
4826,18.0
4827,14.0
4828,13.0
4829,15.0
4830,18.0
4831,22.0
4832,23.0
4833,22.0
4834,18.0
4835,15.0
4836,13.0
4837,15.0
4838,18.0
4839,22.0
4840,23.0
4841,22.0
4842,19.0
4843,15.0
4844,14.0
4845,14.0
4846,17.0
4847,21.0
4848,24.0
4849,22.0
4850,19.0
4851,16.0
4852,14.0
4853,14.0
4854,17.0
4855,20.0
4856,23.0
4857,23.0
4858,20.0
4859,16.0
4860,14.0
4861,14.0
4862,16.0
4863,20.0
4864,23.0
4865,23.0
4866,21.0
4867,17.0
4868,14.0
4869,13.0
4870,16.0
4871,19.0
4872,23.0
4873,23.0
4874,21.0
4875,17.0
4876,14.0
4877,13.0
4878,15.0
4879,19.0
4880,22.0
4881,23.0
4882,21.0
4883,18.0
4884,14.0
4885,13.0
4886,15.0
4887,18.0
4888,22.0
4889,23.0
4890,22.0
4891,19.0
4892,15.0
4893,13.0
4894,15.0
4895,18.0
4896,21.0
4897,23.0
4898,22.0
4899,19.0
4900,15.0
4901,13.0
4902,14.0
4903,17.0
4904,21.0
4905,23.0
4906,22.0
4907,20.0
4908,16.0
4909,13.0
4910,14.0
4911,17.0
4912,21.0
4913,23.0
4914,23.0
4915,20.0
4916,16.0
4917,14.0
4918,14.0
4919,16.0
4920,20.0
4921,23.0
4922,23.0
4923,21.0
4924,17.0
4925,14.0
4926,14.0
4927,16.0
4928,19.0
4929,23.0
4930,23.0
4931,21.0
4932,17.0
4933,14.0
4934,13.0
4935,15.0
4936,19.0
4937,22.0
4938,23.0
4939,22.0
4940,18.0
4941,14.0
4942,13.0
4943,15.0
4944,19.0
4945,22.0
4946,23.0
4947,22.0
4948,19.0
4949,15.0
4950,13.0
4951,14.0
4952,18.0
4953,22.0
4954,24.0
4955,22.0
4956,19.0
4957,15.0
4958,14.0
4959,14.0
4960,17.0
4961,21.0
4962,23.0
4963,23.0
4964,20.0
4965,16.0
4966,13.0
4967,14.0
4968,17.0
4969,21.0
4970,23.0
4971,23.0
4972,20.0
4973,16.0
4974,14.0
4975,14.0
4976,16.0
4977,20.0
4978,23.0
4979,23.0
4980,20.0
4981,17.0
4982,14.0
4983,14.0
4984,16.0
4985,20.0
4986,23.0
4987,23.0
4988,21.0
4989,18.0
4990,14.0
4991,13.0
4992,15.0
4993,19.0
4994,22.0
4995,23.0
4996,22.0
4997,18.0
4998,15.0
4999,13.0
