,Amplitude
4139,508.0
4140,485.0
4141,414.0
4142,339.0
4143,304.0
4144,332.0
4145,404.0
4146,479.0
4147,509.0
4148,476.0
4149,401.0
4150,329.0
4151,304.0
4152,341.0
4153,417.0
4154,487.0
4155,508.0
4156,466.0
4157,388.0
4158,321.0
4159,306.0
4160,351.0
4161,431.0
4162,495.0
4163,505.0
4164,455.0
4165,375.0
4166,315.0
4167,310.0
4168,363.0
4169,443.0
4170,500.0
4171,501.0
4172,443.0
4173,362.0
4174,309.0
4175,315.0
4176,376.0
4177,456.0
4178,505.0
4179,494.0
4180,430.0
4181,351.0
4182,306.0
4183,322.0
4184,389.0
4185,467.0
4186,508.0
4187,487.0
4188,416.0
4189,340.0
4190,304.0
4191,330.0
4192,402.0
4193,477.0
4194,509.0
4195,478.0
4196,403.0
4197,331.0
4198,304.0
4199,339.0
4200,415.0
4201,486.0
4202,508.0
4203,468.0
4204,390.0
4205,322.0
4206,306.0
4207,350.0
4208,429.0
4209,494.0
4210,505.0
4211,456.0
4212,376.0
4213,315.0
4214,309.0
4215,363.0
4216,443.0
4217,500.0
4218,501.0
4219,443.0
4220,363.0
4221,310.0
4222,315.0
4223,375.0
4224,454.0
4225,505.0
4226,495.0
4227,431.0
4228,352.0
4229,306.0
4230,321.0
4231,387.0
4232,465.0
4233,508.0
4234,488.0
4235,418.0
4236,341.0
4237,304.0
4238,329.0
4239,401.0
4240,477.0
4241,509.0
4242,479.0
4243,404.0
4244,331.0
4245,304.0
4246,339.0
4247,415.0
4248,486.0
4249,507.0
4250,468.0
4251,390.0
4252,322.0
4253,305.0
4254,350.0
4255,429.0
4256,494.0
4257,505.0
4258,457.0
4259,377.0
4260,315.0
4261,309.0
4262,362.0
4263,441.0
4264,500.0
4265,501.0
4266,445.0
4267,365.0
4268,310.0
4269,314.0
4270,373.0
4271,453.0
4272,504.0
4273,496.0
4274,432.0
4275,353.0
4276,306.0
4277,320.0
4278,386.0
4279,465.0
4280,508.0
4281,488.0
4282,419.0
4283,342.0
4284,304.0
4285,329.0
4286,400.0
4287,475.0
4288,509.0
4289,479.0
4290,405.0
4291,332.0
4292,304.0
4293,338.0
4294,414.0
4295,485.0
4296,508.0
4297,469.0
4298,391.0
4299,323.0
4300,305.0
4301,349.0
4302,427.0
4303,493.0
4304,506.0
4305,458.0
4306,379.0
4307,316.0
4308,308.0
4309,360.0
4310,440.0
4311,499.0
4312,502.0
4313,446.0
4314,366.0
4315,311.0
4316,313.0
4317,372.0
4318,452.0
4319,504.0
4320,497.0
4321,433.0
4322,354.0
4323,307.0
4324,320.0
4325,385.0
4326,464.0
4327,507.0
4328,489.0
4329,420.0
4330,343.0
4331,304.0
4332,328.0
4333,399.0
4334,475.0
4335,509.0
4336,480.0
4337,406.0
4338,333.0
4339,304.0
4340,336.0
4341,412.0
4342,483.0
4343,508.0
4344,471.0
4345,394.0
4346,325.0
4347,305.0
4348,347.0
4349,424.0
4350,492.0
4351,506.0
4352,459.0
4353,380.0
4354,317.0
4355,308.0
4356,358.0
4357,438.0
4358,499.0
4359,503.0
4360,448.0
4361,368.0
4362,311.0
4363,313.0
4364,371.0
4365,450.0
4366,503.0
4367,496.0
4368,434.0
4369,355.0
4370,307.0
4371,319.0
4372,384.0
4373,463.0
4374,507.0
4375,490.0
4376,421.0
4377,344.0
4378,305.0
4379,327.0
4380,397.0
4381,473.0
4382,509.0
4383,482.0
4384,409.0
4385,335.0
4386,304.0
4387,336.0
4388,410.0
4389,483.0
4390,508.0
4391,471.0
4392,395.0
4393,325.0
4394,305.0
4395,346.0
4396,424.0
4397,491.0
4398,507.0
4399,460.0
4400,381.0
4401,318.0
4402,308.0
4403,358.0
4404,437.0
4405,498.0
4406,502.0
4407,448.0
4408,368.0
4409,311.0
4410,312.0
4411,370.0
4412,450.0
4413,503.0
4414,497.0
4415,436.0
4416,356.0
4417,307.0
4418,318.0
4419,382.0
4420,461.0
4421,507.0
4422,491.0
4423,423.0
4424,345.0
4425,305.0
4426,326.0
4427,396.0
4428,473.0
4429,508.0
4430,482.0
4431,410.0
4432,335.0
4433,304.0
4434,335.0
4435,409.0
4436,482.0
4437,509.0
4438,473.0
4439,396.0
4440,326.0
4441,305.0
4442,345.0
4443,423.0
4444,491.0
4445,506.0
4446,461.0
4447,382.0
4448,318.0
4449,307.0
4450,357.0
4451,436.0
4452,498.0
4453,503.0
4454,449.0
4455,369.0
4456,312.0
4457,312.0
4458,368.0
4459,448.0
4460,503.0
4461,498.0
4462,437.0
4463,358.0
4464,308.0
4465,318.0
4466,381.0
4467,461.0
4468,506.0
4469,491.0
4470,424.0
4471,346.0
4472,305.0
4473,325.0
4474,395.0
4475,471.0
4476,509.0
4477,483.0
4478,410.0
4479,336.0
4480,304.0
4481,334.0
4482,408.0
4483,481.0
4484,508.0
4485,473.0
4486,396.0
4487,326.0
4488,305.0
4489,345.0
4490,422.0
4491,490.0
4492,507.0
4493,462.0
4494,383.0
4495,319.0
4496,307.0
4497,355.0
4498,434.0
4499,497.0
4500,503.0
4501,451.0
4502,371.0
4503,313.0
4504,311.0
4505,367.0
4506,448.0
4507,502.0
4508,498.0
4509,438.0
4510,358.0
4511,308.0
4512,317.0
4513,380.0
4514,460.0
4515,506.0
4516,492.0
4517,425.0
4518,347.0
4519,305.0
4520,325.0
4521,394.0
4522,471.0
4523,508.0
4524,483.0
4525,411.0
4526,336.0
4527,304.0
4528,334.0
4529,407.0
4530,481.0
4531,509.0
4532,474.0
4533,398.0
4534,327.0
4535,304.0
4536,343.0
4537,420.0
4538,489.0
4539,507.0
4540,464.0
4541,385.0
4542,320.0
4543,307.0
4544,355.0
4545,434.0
4546,496.0
4547,504.0
4548,451.0
4549,372.0
4550,313.0
4551,311.0
4552,366.0
4553,446.0
4554,502.0
4555,499.0
4556,440.0
4557,360.0
4558,308.0
4559,316.0
4560,378.0
4561,458.0
4562,506.0
4563,493.0
4564,427.0
4565,349.0
4566,306.0
4567,323.0
4568,391.0
4569,469.0
4570,508.0
4571,485.0
4572,414.0
4573,338.0
4574,304.0
4575,331.0
4576,404.0
4577,479.0
4578,509.0
4579,476.0
4580,400.0
4581,329.0
4582,304.0
4583,341.0
4584,418.0
4585,488.0
4586,507.0
4587,465.0
4588,386.0
4589,320.0
4590,306.0
4591,352.0
4592,432.0
4593,496.0
4594,505.0
4595,454.0
4596,373.0
4597,314.0
4598,310.0
4599,365.0
4600,445.0
4601,501.0
4602,499.0
4603,441.0
4604,361.0
4605,309.0
4606,316.0
4607,377.0
4608,457.0
4609,505.0
4610,494.0
4611,429.0
4612,350.0
4613,306.0
4614,322.0
4615,389.0
4616,467.0
4617,508.0
4618,486.0
4619,415.0
4620,339.0
4621,304.0
4622,331.0
4623,404.0
4624,478.0
4625,509.0
4626,476.0
4627,402.0
4628,330.0
4629,304.0
4630,341.0
4631,417.0
4632,487.0
4633,508.0
4634,466.0
4635,388.0
4636,321.0
4637,306.0
4638,352.0
4639,431.0
4640,495.0
4641,505.0
4642,454.0
4643,375.0
4644,314.0
4645,310.0
4646,363.0
4647,443.0
4648,501.0
4649,500.0
4650,443.0
4651,363.0
4652,309.0
4653,315.0
4654,376.0
4655,455.0
4656,505.0
4657,494.0
4658,430.0
4659,351.0
4660,306.0
4661,322.0
4662,389.0
4663,467.0
4664,508.0
4665,486.0
4666,415.0
4667,340.0
4668,304.0
4669,330.0
4670,403.0
4671,478.0
4672,509.0
4673,477.0
4674,402.0
4675,330.0
4676,304.0
4677,340.0
4678,416.0
4679,486.0
4680,508.0
4681,467.0
4682,389.0
4683,322.0
4684,306.0
4685,350.0
4686,429.0
4687,494.0
4688,505.0
4689,456.0
4690,377.0
4691,315.0
4692,309.0
4693,362.0
4694,442.0
4695,500.0
4696,501.0
4697,444.0
4698,364.0
4699,310.0
4700,315.0
4701,375.0
4702,454.0
4703,505.0
4704,494.0
4705,430.0
4706,352.0
4707,306.0
4708,321.0
4709,388.0
4710,466.0
4711,508.0
4712,487.0
4713,417.0
4714,340.0
4715,304.0
4716,330.0
4717,402.0
4718,477.0
4719,509.0
4720,478.0
4721,403.0
4722,331.0
4723,304.0
4724,339.0
4725,415.0
4726,486.0
4727,508.0
4728,468.0
4729,391.0
4730,323.0
4731,305.0
4732,349.0
4733,428.0
4734,493.0
4735,506.0
4736,456.0
4737,377.0
4738,316.0
4739,309.0
4740,362.0
4741,442.0
4742,500.0
4743,501.0
4744,444.0
4745,364.0
4746,310.0
4747,314.0
4748,374.0
4749,454.0
4750,505.0
4751,495.0
4752,432.0
4753,353.0
4754,306.0
4755,320.0
4756,386.0
4757,465.0
4758,507.0
4759,488.0
4760,419.0
4761,342.0
4762,304.0
4763,328.0
4764,399.0
4765,475.0
4766,509.0
4767,480.0
4768,406.0
4769,332.0
4770,304.0
4771,338.0
4772,413.0
4773,484.0
4774,508.0
4775,470.0
4776,392.0
4777,323.0
4778,305.0
4779,348.0
4780,427.0
4781,493.0
4782,506.0
4783,458.0
4784,378.0
4785,316.0
4786,309.0
4787,360.0
4788,440.0
4789,499.0
4790,502.0
4791,446.0
4792,366.0
4793,311.0
4794,313.0
4795,372.0
4796,452.0
4797,504.0
4798,496.0
4799,433.0
4800,354.0
4801,307.0
4802,320.0
4803,385.0
4804,463.0
4805,507.0
4806,489.0
4807,420.0
4808,343.0
4809,304.0
4810,327.0
4811,398.0
4812,474.0
4813,508.0
4814,480.0
4815,407.0
4816,333.0
4817,304.0
4818,337.0
4819,412.0
4820,484.0
4821,508.0
4822,470.0
4823,393.0
4824,324.0
4825,305.0
4826,348.0
4827,426.0
4828,492.0
4829,506.0
4830,459.0
4831,380.0
4832,317.0
4833,308.0
4834,359.0
4835,438.0
4836,498.0
4837,502.0
4838,447.0
4839,368.0
4840,312.0
4841,313.0
4842,371.0
4843,451.0
4844,504.0
4845,497.0
4846,435.0
4847,355.0
4848,307.0
4849,319.0
4850,383.0
4851,463.0
4852,507.0
4853,490.0
4854,422.0
4855,344.0
4856,305.0
4857,327.0
4858,397.0
4859,474.0
4860,508.0
4861,481.0
4862,407.0
4863,333.0
4864,304.0
4865,336.0
4866,411.0
4867,484.0
4868,509.0
4869,471.0
4870,394.0
4871,325.0
4872,305.0
4873,347.0
4874,424.0
4875,491.0
4876,506.0
4877,460.0
4878,381.0
4879,318.0
4880,308.0
4881,357.0
4882,437.0
4883,498.0
4884,503.0
4885,448.0
4886,368.0
4887,312.0
4888,312.0
4889,370.0
4890,450.0
4891,503.0
4892,497.0
4893,436.0
4894,356.0
4895,308.0
4896,319.0
4897,383.0
4898,462.0
4899,507.0
4900,490.0
4901,422.0
4902,345.0
4903,304.0
4904,327.0
4905,397.0
4906,473.0
4907,509.0
4908,482.0
4909,409.0
4910,334.0
4911,304.0
4912,335.0
4913,409.0
4914,482.0
4915,508.0
4916,472.0
4917,396.0
4918,326.0
4919,305.0
4920,345.0
4921,423.0
4922,491.0
4923,507.0
4924,462.0
4925,382.0
4926,318.0
4927,307.0
4928,356.0
4929,436.0
4930,497.0
4931,503.0
4932,449.0
4933,369.0
4934,312.0
4935,312.0
4936,369.0
4937,449.0
4938,503.0
4939,497.0
4940,436.0
4941,356.0
4942,307.0
4943,318.0
4944,382.0
4945,461.0
4946,507.0
4947,491.0
4948,424.0
4949,346.0
4950,305.0
4951,325.0
4952,395.0
4953,471.0
4954,508.0
4955,483.0
4956,411.0
4957,336.0
4958,304.0
4959,334.0
4960,408.0
4961,481.0
4962,509.0
4963,473.0
4964,397.0
4965,327.0
4966,304.0
4967,344.0
4968,422.0
4969,490.0
4970,507.0
4971,462.0
4972,383.0
4973,319.0
4974,307.0
4975,356.0
4976,435.0
4977,497.0
4978,503.0
4979,450.0
4980,370.0
4981,312.0
4982,312.0
4983,368.0
4984,448.0
4985,503.0
4986,498.0
4987,438.0
4988,358.0
4989,308.0
4990,317.0
4991,380.0
4992,460.0
4993,506.0
4994,492.0
4995,425.0
4996,347.0
4997,305.0
4998,324.0
4999,394.0
